season,game_id,team,opponent,home_away,results,game_end,final_G,final_GA,matchup,venue,date,time,pbp_rows,shifts_rows
20232024,2023020394,LAK,MTL,AWAY,W,REG,4,0,LAK@MTL,Centre Bell,2023-12-07 00:00:00,07:00 PM,322,N/A
20232024,2023020395,OTT,TOR,HOME,L,REG,3,4,TOR@OTT,Canadian Tire Centre,2023-12-07 00:00:00,07:00 PM,303,N/A
20232024,2023020395,TOR,OTT,AWAY,W,REG,4,3,TOR@OTT,Canadian Tire Centre,2023-12-07 00:00:00,07:00 PM,303,N/A
20232024,2023020396,WSH,DAL,HOME,SOL,SO,4,5,DAL@WSH,Capital One Arena,2023-12-07 00:00:00,08:00 PM,336,N/A
20232024,2023020396,DAL,WSH,AWAY,W,SO,5,4,DAL@WSH,Capital One Arena,2023-12-07 00:00:00,08:00 PM,336,N/A
20232024,2023020397,NYI,CBJ,HOME,W,REG,7,3,CBJ@NYI,UBS Arena,2023-12-07 00:00:00,07:30 PM,327,N/A
20232024,2023020397,CBJ,NYI,AWAY,L,REG,3,7,CBJ@NYI,UBS Arena,2023-12-07 00:00:00,07:30 PM,327,N/A
20232024,2023020398,NSH,TBL,HOME,W,REG,5,1,TBL@NSH,Bridgestone Arena,2023-12-07 00:00:00,08:00 PM,317,N/A
20232024,2023020398,TBL,NSH,AWAY,L,REG,1,5,TBL@NSH,Bridgestone Arena,2023-12-07 00:00:00,08:00 PM,317,N/A
20232024,2023020399,CHI,ANA,HOME,W,REG,1,0,ANA@CHI,United Center,2023-12-07 00:00:00,08:30 PM,290,N/A
20232024,2023020399,ANA,CHI,AWAY,L,REG,0,1,ANA@CHI,United Center,2023-12-07 00:00:00,08:30 PM,290,N/A
20232024,2023020400,ARI,PHI,HOME,L,REG,1,4,PHI@ARI,Mullett Arena,2023-12-07 00:00:00,09:00 PM,291,N/A
20232024,2023020400,PHI,ARI,AWAY,W,REG,4,1,PHI@ARI,Mullett Arena,2023-12-07 00:00:00,09:00 PM,291,N/A
20232024,2023020401,CGY,CAR,HOME,W,REG,3,2,CAR@CGY,Scotiabank Saddledome,2023-12-07 00:00:00,09:00 PM,315,N/A
20232024,2023020401,CAR,CGY,AWAY,L,REG,2,3,CAR@CGY,Scotiabank Saddledome,2023-12-07 00:00:00,09:00 PM,315,N/A
20232024,2023020402,COL,WPG,HOME,L,REG,2,4,WPG@COL,Ball Arena,2023-12-07 00:00:00,09:00 PM,258,N/A
20232024,2023020402,WPG,COL,AWAY,W,REG,4,2,WPG@COL,Ball Arena,2023-12-07 00:00:00,09:00 PM,258,N/A
20232024,2023020403,SEA,NJD,HOME,L,REG,1,2,NJD@SEA,Climate Pledge Arena,2023-12-07 00:00:00,10:30 PM,311,N/A
20232024,2023020403,NJD,SEA,AWAY,W,REG,2,1,NJD@SEA,Climate Pledge Arena,2023-12-07 00:00:00,10:30 PM,311,N/A
20232024,2023020404,VAN,MIN,HOME,W,REG,2,0,MIN@VAN,Rogers Arena,2023-12-07 00:00:00,10:00 PM,309,N/A
20232024,2023020404,MIN,VAN,AWAY,L,REG,0,2,MIN@VAN,Rogers Arena,2023-12-07 00:00:00,10:00 PM,309,N/A
20232024,2023020405,CBJ,STL,HOME,W,REG,5,2,STL@CBJ,Nationwide Arena,2023-12-08 00:00:00,07:00 PM,292,N/A
20232024,2023020405,STL,CBJ,AWAY,L,REG,2,5,STL@CBJ,Nationwide Arena,2023-12-08 00:00:00,07:00 PM,292,N/A
20232024,2023020406,FLA,PIT,HOME,W,REG,3,1,PIT@FLA,Amerant Bank Arena,2023-12-08 00:00:00,07:00 PM,294,N/A
20232024,2023020406,PIT,FLA,AWAY,L,REG,1,3,PIT@FLA,Amerant Bank Arena,2023-12-08 00:00:00,07:00 PM,294,N/A
20232024,2023020407,EDM,MIN,HOME,W,REG,4,3,MIN@EDM,Rogers Place,2023-12-08 00:00:00,09:00 PM,311,N/A
20232024,2023020407,MIN,EDM,AWAY,L,REG,3,4,MIN@EDM,Rogers Place,2023-12-08 00:00:00,09:00 PM,311,N/A
20232024,2023020408,BOS,ARI,HOME,W,REG,5,3,ARI@BOS,TD Garden,2023-12-09 00:00:00,01:00 PM,323,N/A
20232024,2023020408,ARI,BOS,AWAY,L,REG,3,5,ARI@BOS,TD Garden,2023-12-09 00:00:00,01:00 PM,323,N/A
20232024,2023020409,CGY,NJD,HOME,L,REG,2,4,NJD@CGY,Scotiabank Saddledome,2023-12-09 00:00:00,04:00 PM,304,N/A
20232024,2023020409,NJD,CGY,AWAY,W,REG,4,2,NJD@CGY,Scotiabank Saddledome,2023-12-09 00:00:00,04:00 PM,304,N/A
20232024,2023020410,DAL,VGK,HOME,L,REG,1,6,VGK@DAL,American Airlines Center,2023-12-09 00:00:00,04:00 PM,267,N/A
20232024,2023020410,VGK,DAL,AWAY,W,REG,6,1,VGK@DAL,American Airlines Center,2023-12-09 00:00:00,04:00 PM,267,N/A
20232024,2023020411,BUF,MTL,HOME,SOL,SO,2,3,MTL@BUF,KeyBank Center,2023-12-09 00:00:00,07:00 PM,321,N/A
20232024,2023020411,MTL,BUF,AWAY,W,SO,3,2,MTL@BUF,KeyBank Center,2023-12-09 00:00:00,07:00 PM,321,N/A
20232024,2023020412,DET,OTT,HOME,L,REG,1,5,OTT@DET,Little Caesars Arena,2023-12-09 00:00:00,07:00 PM,327,N/A
20232024,2023020412,OTT,DET,AWAY,W,REG,5,1,OTT@DET,Little Caesars Arena,2023-12-09 00:00:00,07:00 PM,327,N/A
20232024,2023020413,TOR,NSH,HOME,W,REG,4,0,NSH@TOR,Scotiabank Arena,2023-12-09 00:00:00,07:00 PM,341,N/A
20232024,2023020413,NSH,TOR,AWAY,L,REG,0,4,NSH@TOR,Scotiabank Arena,2023-12-09 00:00:00,07:00 PM,341,N/A
20232024,2023020414,WSH,NYR,HOME,W,REG,4,0,NYR@WSH,Capital One Arena,2023-12-09 00:00:00,07:00 PM,299,N/A
20232024,2023020414,NYR,WSH,AWAY,L,REG,0,4,NYR@WSH,Capital One Arena,2023-12-09 00:00:00,07:00 PM,299,N/A
20232024,2023020415,NYI,LAK,HOME,W,OT,3,2,LAK@NYI,UBS Arena,2023-12-09 00:00:00,07:30 PM,334,N/A
20232024,2023020415,LAK,NYI,AWAY,OTL,OT,2,3,LAK@NYI,UBS Arena,2023-12-09 00:00:00,07:30 PM,334,N/A
20232024,2023020416,CHI,STL,HOME,W,REG,3,1,STL@CHI,United Center,2023-12-09 00:00:00,08:00 PM,322,N/A
20232024,2023020416,STL,CHI,AWAY,L,REG,1,3,STL@CHI,United Center,2023-12-09 00:00:00,08:00 PM,322,N/A
20232024,2023020417,COL,PHI,HOME,L,REG,2,5,PHI@COL,Ball Arena,2023-12-09 00:00:00,09:00 PM,356,N/A
20232024,2023020417,PHI,COL,AWAY,W,REG,5,2,PHI@COL,Ball Arena,2023-12-09 00:00:00,09:00 PM,356,N/A
20232024,2023020418,SEA,TBL,HOME,OTL,OT,3,4,TBL@SEA,Climate Pledge Arena,2023-12-09 00:00:00,10:00 PM,311,N/A
20232024,2023020418,TBL,SEA,AWAY,W,OT,4,3,TBL@SEA,Climate Pledge Arena,2023-12-09 00:00:00,10:00 PM,311,N/A
20232024,2023020419,VAN,CAR,HOME,W,REG,4,3,CAR@VAN,Rogers Arena,2023-12-09 00:00:00,10:00 PM,272,N/A
20232024,2023020419,CAR,VAN,AWAY,L,REG,3,4,CAR@VAN,Rogers Arena,2023-12-09 00:00:00,10:00 PM,272,N/A
20232024,2023020420,CBJ,FLA,HOME,L,REG,2,5,FLA@CBJ,Nationwide Arena,2023-12-10 00:00:00,01:00 PM,275,N/A
20232024,2023020420,FLA,CBJ,AWAY,W,REG,5,2,FLA@CBJ,Nationwide Arena,2023-12-10 00:00:00,01:00 PM,275,N/A
20232024,2023020421,EDM,NJD,HOME,W,REG,4,1,NJD@EDM,Rogers Place,2023-12-10 00:00:00,04:00 PM,310,N/A
20232024,2023020421,NJD,EDM,AWAY,L,REG,1,4,NJD@EDM,Rogers Place,2023-12-10 00:00:00,04:00 PM,310,N/A
20232024,2023020422,CHI,WSH,HOME,L,REG,2,4,WSH@CHI,United Center,2023-12-10 00:00:00,07:00 PM,303,N/A
20232024,2023020422,WSH,CHI,AWAY,W,REG,4,2,WSH@CHI,United Center,2023-12-10 00:00:00,07:00 PM,303,N/A
20232024,2023020423,MTL,NSH,HOME,L,REG,1,2,NSH@MTL,Centre Bell,2023-12-10 00:00:00,07:00 PM,345,N/A
20232024,2023020423,NSH,MTL,AWAY,W,REG,2,1,NSH@MTL,Centre Bell,2023-12-10 00:00:00,07:00 PM,345,N/A
20232024,2023020424,NYR,LAK,HOME,W,REG,4,1,LAK@NYR,Madison Square Garden,2023-12-10 00:00:00,07:00 PM,272,N/A
20232024,2023020424,LAK,NYR,AWAY,L,REG,1,4,LAK@NYR,Madison Square Garden,2023-12-10 00:00:00,07:00 PM,272,N/A
20232024,2023020425,ANA,WPG,HOME,L,REG,2,4,WPG@ANA,Honda Center,2023-12-10 00:00:00,08:00 PM,285,N/A
20232024,2023020425,WPG,ANA,AWAY,W,REG,4,2,WPG@ANA,Honda Center,2023-12-10 00:00:00,08:00 PM,285,N/A
20232024,2023020426,SEA,MIN,HOME,L,REG,0,3,MIN@SEA,Climate Pledge Arena,2023-12-10 00:00:00,09:00 PM,310,N/A
20232024,2023020426,MIN,SEA,AWAY,W,REG,3,0,MIN@SEA,Climate Pledge Arena,2023-12-10 00:00:00,09:00 PM,310,N/A
20232024,2023020427,VGK,SJS,HOME,W,SO,5,4,SJS@VGK,T-Mobile Arena,2023-12-10 00:00:00,10:00 PM,342,N/A
20232024,2023020427,SJS,VGK,AWAY,SOL,SO,4,5,SJS@VGK,T-Mobile Arena,2023-12-10 00:00:00,10:00 PM,342,N/A
20232024,2023020428,BUF,ARI,HOME,W,REG,5,2,ARI@BUF,KeyBank Center,2023-12-11 00:00:00,07:00 PM,282,N/A
20232024,2023020428,ARI,BUF,AWAY,L,REG,2,5,ARI@BUF,KeyBank Center,2023-12-11 00:00:00,07:00 PM,282,N/A
20232024,2023020429,NYI,TOR,HOME,W,OT,4,3,TOR@NYI,UBS Arena,2023-12-11 00:00:00,07:00 PM,324,N/A
20232024,2023020429,TOR,NYI,AWAY,OTL,OT,3,4,TOR@NYI,UBS Arena,2023-12-11 00:00:00,07:00 PM,324,N/A
20232024,2023020430,DAL,DET,HOME,W,REG,6,3,DET@DAL,American Airlines Center,2023-12-11 00:00:00,08:00 PM,279,N/A
20232024,2023020430,DET,DAL,AWAY,L,REG,3,6,DET@DAL,American Airlines Center,2023-12-11 00:00:00,08:00 PM,279,N/A
20232024,2023020431,COL,CGY,HOME,W,REG,6,5,CGY@COL,Ball Arena,2023-12-11 00:00:00,09:30 PM,344,N/A
20232024,2023020431,CGY,COL,AWAY,L,REG,5,6,CGY@COL,Ball Arena,2023-12-11 00:00:00,09:30 PM,344,N/A
20232024,2023020432,NYR,TOR,HOME,L,REG,3,7,TOR@NYR,Madison Square Garden,2023-12-12 00:00:00,07:00 PM,307,N/A
20232024,2023020432,TOR,NYR,AWAY,W,REG,7,3,TOR@NYR,Madison Square Garden,2023-12-12 00:00:00,07:00 PM,307,N/A
20232024,2023020433,OTT,CAR,HOME,L,REG,1,4,CAR@OTT,Canadian Tire Centre,2023-12-12 00:00:00,07:00 PM,319,N/A
20232024,2023020433,CAR,OTT,AWAY,W,REG,4,1,CAR@OTT,Canadian Tire Centre,2023-12-12 00:00:00,07:00 PM,319,N/A
20232024,2023020434,PIT,ARI,HOME,W,REG,4,2,ARI@PIT,PPG Paints Arena,2023-12-12 00:00:00,07:00 PM,353,N/A
20232024,2023020434,ARI,PIT,AWAY,L,REG,2,4,ARI@PIT,PPG Paints Arena,2023-12-12 00:00:00,07:00 PM,353,N/A
20232024,2023020435,NSH,PHI,HOME,W,OT,3,2,PHI@NSH,Bridgestone Arena,2023-12-12 00:00:00,08:00 PM,336,N/A
20232024,2023020435,PHI,NSH,AWAY,OTL,OT,2,3,PHI@NSH,Bridgestone Arena,2023-12-12 00:00:00,08:00 PM,336,N/A
20232024,2023020436,STL,DET,HOME,L,REG,4,6,DET@STL,Enterprise Center,2023-12-12 00:00:00,07:30 PM,311,N/A
20232024,2023020436,DET,STL,AWAY,W,REG,6,4,DET@STL,Enterprise Center,2023-12-12 00:00:00,07:30 PM,311,N/A
20232024,2023020437,EDM,CHI,HOME,W,REG,4,1,CHI@EDM,Rogers Place,2023-12-12 00:00:00,10:00 PM,315,N/A
20232024,2023020437,CHI,EDM,AWAY,L,REG,1,4,CHI@EDM,Rogers Place,2023-12-12 00:00:00,10:00 PM,315,N/A
20232024,2023020438,SEA,FLA,HOME,W,REG,4,0,FLA@SEA,Climate Pledge Arena,2023-12-12 00:00:00,10:00 PM,318,N/A
20232024,2023020438,FLA,SEA,AWAY,L,REG,0,4,FLA@SEA,Climate Pledge Arena,2023-12-12 00:00:00,10:00 PM,318,N/A
20232024,2023020439,VAN,TBL,HOME,W,REG,4,1,TBL@VAN,Rogers Arena,2023-12-12 00:00:00,10:00 PM,289,N/A
20232024,2023020439,TBL,VAN,AWAY,L,REG,1,4,TBL@VAN,Rogers Arena,2023-12-12 00:00:00,10:00 PM,289,N/A
20232024,2023020440,VGK,CGY,HOME,W,OT,5,4,CGY@VGK,T-Mobile Arena,2023-12-12 00:00:00,10:00 PM,308,N/A
20232024,2023020440,CGY,VGK,AWAY,OTL,OT,4,5,CGY@VGK,T-Mobile Arena,2023-12-12 00:00:00,10:00 PM,308,N/A
20232024,2023020441,SJS,WPG,HOME,W,REG,2,1,WPG@SJS,SAP Center at San Jose,2023-12-12 00:00:00,10:30 PM,315,N/A
20232024,2023020441,WPG,SJS,AWAY,L,REG,1,2,WPG@SJS,SAP Center at San Jose,2023-12-12 00:00:00,10:30 PM,315,N/A
20232024,2023020442,MTL,PIT,HOME,SOL,SO,3,4,PIT@MTL,Centre Bell,2023-12-13 00:00:00,07:00 PM,388,N/A
20232024,2023020442,PIT,MTL,AWAY,W,SO,4,3,PIT@MTL,Centre Bell,2023-12-13 00:00:00,07:00 PM,388,N/A
20232024,2023020443,NJD,BOS,HOME,W,OT,2,1,BOS@NJD,Prudential Center,2023-12-13 00:00:00,07:30 PM,314,N/A
20232024,2023020443,BOS,NJD,AWAY,OTL,OT,1,2,BOS@NJD,Prudential Center,2023-12-13 00:00:00,07:30 PM,314,N/A
20232024,2023020444,NYI,ANA,HOME,W,REG,4,3,ANA@NYI,UBS Arena,2023-12-13 00:00:00,07:30 PM,317,N/A
20232024,2023020444,ANA,NYI,AWAY,L,REG,3,4,ANA@NYI,UBS Arena,2023-12-13 00:00:00,07:30 PM,317,N/A
20232024,2023020445,COL,BUF,HOME,W,REG,5,1,BUF@COL,Ball Arena,2023-12-13 00:00:00,10:00 PM,323,N/A
20232024,2023020445,BUF,COL,AWAY,L,REG,1,5,BUF@COL,Ball Arena,2023-12-13 00:00:00,10:00 PM,323,N/A
20232024,2023020446,LAK,WPG,HOME,L,REG,2,5,WPG@LAK,Crypto.com Arena,2023-12-13 00:00:00,10:30 PM,309,N/A
20232024,2023020446,WPG,LAK,AWAY,W,REG,5,2,WPG@LAK,Crypto.com Arena,2023-12-13 00:00:00,10:30 PM,309,N/A
20232024,2023020447,DET,CAR,HOME,L,REG,1,2,CAR@DET,Little Caesars Arena,2023-12-14 00:00:00,07:30 PM,294,N/A
20232024,2023020447,CAR,DET,AWAY,W,REG,2,1,CAR@DET,Little Caesars Arena,2023-12-14 00:00:00,07:30 PM,294,N/A
20232024,2023020448,PHI,WSH,HOME,W,SO,4,3,WSH@PHI,Wells Fargo Center,2023-12-14 00:00:00,07:00 PM,331,N/A
20232024,2023020448,WSH,PHI,AWAY,SOL,SO,3,4,WSH@PHI,Wells Fargo Center,2023-12-14 00:00:00,07:00 PM,331,N/A
20232024,2023020449,TOR,CBJ,HOME,OTL,OT,5,6,CBJ@TOR,Scotiabank Arena,2023-12-14 00:00:00,07:00 PM,397,N/A
20232024,2023020449,CBJ,TOR,AWAY,W,OT,6,5,CBJ@TOR,Scotiabank Arena,2023-12-14 00:00:00,07:00 PM,397,N/A
20232024,2023020450,MIN,CGY,HOME,W,SO,3,2,CGY@MIN,Xcel Energy Center,2023-12-14 00:00:00,08:00 PM,332,N/A
20232024,2023020450,CGY,MIN,AWAY,SOL,SO,2,3,CGY@MIN,Xcel Energy Center,2023-12-14 00:00:00,08:00 PM,332,N/A
20232024,2023020451,STL,OTT,HOME,W,REG,4,2,OTT@STL,Enterprise Center,2023-12-14 00:00:00,08:00 PM,300,N/A
20232024,2023020451,OTT,STL,AWAY,L,REG,2,4,OTT@STL,Enterprise Center,2023-12-14 00:00:00,08:00 PM,300,N/A
20232024,2023020452,EDM,TBL,HOME,L,REG,4,7,TBL@EDM,Rogers Place,2023-12-14 00:00:00,09:00 PM,383,N/A
20232024,2023020452,TBL,EDM,AWAY,W,REG,7,4,TBL@EDM,Rogers Place,2023-12-14 00:00:00,09:00 PM,383,N/A
20232024,2023020453,SEA,CHI,HOME,W,REG,7,1,CHI@SEA,Climate Pledge Arena,2023-12-14 00:00:00,10:00 PM,284,N/A
20232024,2023020453,CHI,SEA,AWAY,L,REG,1,7,CHI@SEA,Climate Pledge Arena,2023-12-14 00:00:00,10:00 PM,284,N/A
20232024,2023020454,VAN,FLA,HOME,W,REG,4,0,FLA@VAN,Rogers Arena,2023-12-14 00:00:00,10:00 PM,297,N/A
20232024,2023020454,FLA,VAN,AWAY,L,REG,0,4,FLA@VAN,Rogers Arena,2023-12-14 00:00:00,10:00 PM,297,N/A
20232024,2023020455,CAR,NSH,HOME,OTL,OT,5,6,NSH@CAR,PNC Arena,2023-12-15 00:00:00,07:30 PM,321,N/A
20232024,2023020455,NSH,CAR,AWAY,W,OT,6,5,NSH@CAR,PNC Arena,2023-12-15 00:00:00,07:30 PM,321,N/A
20232024,2023020456,NYR,ANA,HOME,W,REG,5,1,ANA@NYR,Madison Square Garden,2023-12-15 00:00:00,07:00 PM,316,N/A
20232024,2023020456,ANA,NYR,AWAY,L,REG,1,5,ANA@NYR,Madison Square Garden,2023-12-15 00:00:00,07:00 PM,316,N/A
20232024,2023020457,NYI,BOS,HOME,SOL,SO,4,5,BOS@NYI,UBS Arena,2023-12-15 00:00:00,07:30 PM,395,N/A
20232024,2023020457,BOS,NYI,AWAY,W,SO,5,4,BOS@NYI,UBS Arena,2023-12-15 00:00:00,07:30 PM,395,N/A
20232024,2023020458,DAL,OTT,HOME,W,REG,5,4,OTT@DAL,American Airlines Center,2023-12-15 00:00:00,08:00 PM,302,N/A
20232024,2023020458,OTT,DAL,AWAY,L,REG,4,5,OTT@DAL,American Airlines Center,2023-12-15 00:00:00,08:00 PM,302,N/A
20232024,2023020459,ARI,SJS,HOME,W,REG,1,0,SJS@ARI,Mullett Arena,2023-12-15 00:00:00,09:00 PM,297,N/A
20232024,2023020459,SJS,ARI,AWAY,L,REG,0,1,SJS@ARI,Mullett Arena,2023-12-15 00:00:00,09:00 PM,297,N/A
20232024,2023020460,VGK,BUF,HOME,L,REG,2,5,BUF@VGK,T-Mobile Arena,2023-12-15 00:00:00,10:00 PM,338,N/A
20232024,2023020460,BUF,VGK,AWAY,W,REG,5,2,BUF@VGK,T-Mobile Arena,2023-12-15 00:00:00,10:00 PM,338,N/A
20232024,2023020461,MIN,VAN,HOME,W,SO,2,1,VAN@MIN,Xcel Energy Center,2023-12-16 00:00:00,02:00 PM,322,N/A
20232024,2023020461,VAN,MIN,AWAY,SOL,SO,1,2,VAN@MIN,Xcel Energy Center,2023-12-16 00:00:00,02:00 PM,322,N/A
20232024,2023020462,BOS,NYR,HOME,OTL,OT,1,2,NYR@BOS,TD Garden,2023-12-16 00:00:00,07:00 PM,313,N/A
20232024,2023020462,NYR,BOS,AWAY,W,OT,2,1,NYR@BOS,TD Garden,2023-12-16 00:00:00,07:00 PM,313,N/A
20232024,2023020463,CBJ,NJD,HOME,L,REG,3,6,NJD@CBJ,Nationwide Arena,2023-12-16 00:00:00,07:00 PM,257,N/A
20232024,2023020463,NJD,CBJ,AWAY,W,REG,6,3,NJD@CBJ,Nationwide Arena,2023-12-16 00:00:00,07:00 PM,257,N/A
20232024,2023020464,MTL,NYI,HOME,W,REG,5,3,NYI@MTL,Centre Bell,2023-12-16 00:00:00,07:00 PM,309,N/A
20232024,2023020464,NYI,MTL,AWAY,L,REG,3,5,NYI@MTL,Centre Bell,2023-12-16 00:00:00,07:00 PM,309,N/A
20232024,2023020465,PHI,DET,HOME,W,REG,1,0,DET@PHI,Wells Fargo Center,2023-12-16 00:00:00,07:00 PM,319,N/A
20232024,2023020465,DET,PHI,AWAY,L,REG,0,1,DET@PHI,Wells Fargo Center,2023-12-16 00:00:00,07:00 PM,319,N/A
20232024,2023020466,TOR,PIT,HOME,W,REG,7,0,PIT@TOR,Scotiabank Arena,2023-12-16 00:00:00,07:00 PM,356,N/A
20232024,2023020466,PIT,TOR,AWAY,L,REG,0,7,PIT@TOR,Scotiabank Arena,2023-12-16 00:00:00,07:00 PM,356,N/A
20232024,2023020467,WPG,COL,HOME,W,REG,6,2,COL@WPG,Canada Life Centre,2023-12-16 00:00:00,07:00 PM,307,N/A
20232024,2023020467,COL,WPG,AWAY,L,REG,2,6,COL@WPG,Canada Life Centre,2023-12-16 00:00:00,07:00 PM,307,N/A
20232024,2023020468,NSH,WSH,HOME,W,REG,3,1,WSH@NSH,Bridgestone Arena,2023-12-16 00:00:00,08:00 PM,304,N/A
20232024,2023020468,WSH,NSH,AWAY,L,REG,1,3,WSH@NSH,Bridgestone Arena,2023-12-16 00:00:00,08:00 PM,304,N/A
20232024,2023020469,STL,DAL,HOME,W,OT,4,3,DAL@STL,Enterprise Center,2023-12-16 00:00:00,08:00 PM,325,N/A
20232024,2023020469,DAL,STL,AWAY,OTL,OT,3,4,DAL@STL,Enterprise Center,2023-12-16 00:00:00,08:00 PM,325,N/A
20232024,2023020470,ARI,BUF,HOME,W,REG,2,0,BUF@ARI,Mullett Arena,2023-12-16 00:00:00,09:00 PM,276,N/A
20232024,2023020470,BUF,ARI,AWAY,L,REG,0,2,BUF@ARI,Mullett Arena,2023-12-16 00:00:00,09:00 PM,276,N/A
20232024,2023020471,CGY,TBL,HOME,W,REG,4,2,TBL@CGY,Scotiabank Saddledome,2023-12-16 00:00:00,10:00 PM,309,N/A
20232024,2023020471,TBL,CGY,AWAY,L,REG,2,4,TBL@CGY,Scotiabank Saddledome,2023-12-16 00:00:00,10:00 PM,309,N/A
20232024,2023020472,EDM,FLA,HOME,L,REG,1,5,FLA@EDM,Rogers Place,2023-12-16 00:00:00,10:00 PM,357,N/A
20232024,2023020472,FLA,EDM,AWAY,W,REG,5,1,FLA@EDM,Rogers Place,2023-12-16 00:00:00,10:00 PM,357,N/A
20232024,2023020473,SEA,LAK,HOME,SOL,SO,2,3,LAK@SEA,Climate Pledge Arena,2023-12-16 00:00:00,10:00 PM,324,N/A
20232024,2023020473,LAK,SEA,AWAY,W,SO,3,2,LAK@SEA,Climate Pledge Arena,2023-12-16 00:00:00,10:00 PM,324,N/A
20232024,2023020474,CHI,VAN,HOME,L,REG,3,4,VAN@CHI,United Center,2023-12-17 00:00:00,03:00 PM,264,N/A
20232024,2023020474,VAN,CHI,AWAY,W,REG,4,3,VAN@CHI,United Center,2023-12-17 00:00:00,03:00 PM,264,N/A
20232024,2023020475,CAR,WSH,HOME,SOL,SO,1,2,WSH@CAR,PNC Arena,2023-12-17 00:00:00,06:00 PM,291,N/A
20232024,2023020475,WSH,CAR,AWAY,W,SO,2,1,WSH@CAR,PNC Arena,2023-12-17 00:00:00,06:00 PM,291,N/A
20232024,2023020476,NJD,ANA,HOME,L,REG,1,5,ANA@NJD,Prudential Center,2023-12-17 00:00:00,07:00 PM,268,N/A
20232024,2023020476,ANA,NJD,AWAY,W,REG,5,1,ANA@NJD,Prudential Center,2023-12-17 00:00:00,07:00 PM,268,N/A
20232024,2023020477,COL,SJS,HOME,W,REG,6,2,SJS@COL,Ball Arena,2023-12-17 00:00:00,08:00 PM,319,N/A
20232024,2023020477,SJS,COL,AWAY,L,REG,2,6,SJS@COL,Ball Arena,2023-12-17 00:00:00,08:00 PM,319,N/A
20232024,2023020478,VGK,OTT,HOME,W,REG,6,3,OTT@VGK,T-Mobile Arena,2023-12-17 00:00:00,08:00 PM,327,N/A
20232024,2023020478,OTT,VGK,AWAY,L,REG,3,6,OTT@VGK,T-Mobile Arena,2023-12-17 00:00:00,08:00 PM,327,N/A
20232024,2023020479,DET,ANA,HOME,L,REG,3,4,ANA@DET,Little Caesars Arena,2023-12-18 00:00:00,07:00 PM,322,N/A
20232024,2023020479,ANA,DET,AWAY,W,REG,4,3,ANA@DET,Little Caesars Arena,2023-12-18 00:00:00,07:00 PM,322,N/A
20232024,2023020480,PIT,MIN,HOME,W,REG,4,3,MIN@PIT,PPG Paints Arena,2023-12-18 00:00:00,07:00 PM,293,N/A
20232024,2023020480,MIN,PIT,AWAY,L,REG,3,4,MIN@PIT,PPG Paints Arena,2023-12-18 00:00:00,07:00 PM,293,N/A
20232024,2023020481,WPG,MTL,HOME,OTL,OT,2,3,MTL@WPG,Canada Life Centre,2023-12-18 00:00:00,07:30 PM,321,N/A
20232024,2023020481,MTL,WPG,AWAY,W,OT,3,2,MTL@WPG,Canada Life Centre,2023-12-18 00:00:00,07:30 PM,321,N/A
20232024,2023020482,DAL,SEA,HOME,W,OT,4,3,SEA@DAL,American Airlines Center,2023-12-18 00:00:00,08:00 PM,305,N/A
20232024,2023020482,SEA,DAL,AWAY,OTL,OT,3,4,SEA@DAL,American Airlines Center,2023-12-18 00:00:00,08:00 PM,305,N/A
20232024,2023020483,CGY,FLA,HOME,W,REG,3,1,FLA@CGY,Scotiabank Saddledome,2023-12-18 00:00:00,09:30 PM,318,N/A
20232024,2023020483,FLA,CGY,AWAY,L,REG,1,3,FLA@CGY,Scotiabank Saddledome,2023-12-18 00:00:00,09:30 PM,318,N/A
20232024,2023020484,BOS,MIN,HOME,OTL,OT,3,4,MIN@BOS,TD Garden,2023-12-19 00:00:00,07:00 PM,351,N/A
20232024,2023020484,MIN,BOS,AWAY,W,OT,4,3,MIN@BOS,TD Garden,2023-12-19 00:00:00,07:00 PM,351,N/A
20232024,2023020485,BUF,CBJ,HOME,L,REG,4,9,CBJ@BUF,KeyBank Center,2023-12-19 00:00:00,07:00 PM,304,N/A
20232024,2023020485,CBJ,BUF,AWAY,W,REG,9,4,CBJ@BUF,KeyBank Center,2023-12-19 00:00:00,07:00 PM,304,N/A
20232024,2023020486,CAR,VGK,HOME,W,REG,6,3,VGK@CAR,PNC Arena,2023-12-19 00:00:00,07:00 PM,339,N/A
20232024,2023020486,VGK,CAR,AWAY,L,REG,3,6,VGK@CAR,PNC Arena,2023-12-19 00:00:00,07:00 PM,339,N/A
20232024,2023020487,NJD,PHI,HOME,OTL,OT,2,3,PHI@NJD,Prudential Center,2023-12-19 00:00:00,07:00 PM,355,N/A
20232024,2023020487,PHI,NJD,AWAY,W,OT,3,2,PHI@NJD,Prudential Center,2023-12-19 00:00:00,07:00 PM,355,N/A
20232024,2023020488,TBL,STL,HOME,W,REG,6,1,STL@TBL,Amalie Arena,2023-12-19 00:00:00,07:00 PM,285,N/A
20232024,2023020488,STL,TBL,AWAY,L,REG,1,6,STL@TBL,Amalie Arena,2023-12-19 00:00:00,07:00 PM,285,N/A
20232024,2023020489,TOR,NYR,HOME,L,REG,2,5,NYR@TOR,Scotiabank Arena,2023-12-19 00:00:00,07:00 PM,322,N/A
20232024,2023020489,NYR,TOR,AWAY,W,REG,5,2,NYR@TOR,Scotiabank Arena,2023-12-19 00:00:00,07:00 PM,322,N/A
